shelfNetworkRole,NE,shelfHardware,interface,Recurso,portBandwidth,EstadoRed,EstadoLisy,DescRed,DescLisy,EvEstado
OUTER CORE,RSC1NA,Cisco-ASR-9922,Te0/10/0/7,RSC1NATe0/10/0/7,Te,up,Available,Enlace 10G DWDM MJU2MU_G3/0/0 (Linea:13005112) - UPLINK AGN,NaN,revisar
OUTER CORE,RSC1NA,Cisco-ASR-9922,Te0/10/0/9,RSC1NATe0/10/0/9,Te,up,Available,Enlace 10G DWDM VMI3MU_G7/0/9 (Linea:13005777) - UPLINK AGN,NaN,revisar
OUTER CORE,RSC1NA,Cisco-ASR-9922,Te0/10/0/10,RSC1NATe0/10/0/10,Te,up,Available,Enlace 10G DWDM RAF3MU_G1/0/0 (Linea:11002262) - UPLINK AGN - (46RSR01_G2/13/4),NaN,revisar
OUTER CORE,RSC1NA,Cisco-ASR-9922,Te0/10/0/11,RSC1NATe0/10/0/11,Te,up,Available,Enlace 10G DWDM VMI3MU_G7/0/7 (Linea:13001945) - UPLINK AGN,NaN,revisar
OUTER CORE,RSC1NA,Cisco-ASR-9922,Te0/10/0/12,RSC1NATe0/10/0/12,Te,up,Available,Enlace 10G DWDM BEV2MU_G8/0/0 (Linea:13003401) - UPLINK AGN (46RSR01_Sh2_G12/2),NaN,revisar
OUTER CORE,RSC1NA,Cisco-ASR-9922,Te0/10/0/14,RSC1NATe0/10/0/14,Te,up,Available,Enlace 10G DWDM CSL3MU_G1/0/0 (Linea:11002590) - UPLINK AGN,NaN,revisar
OUTER CORE,RSC1NA,Cisco-ASR-9922,Te0/10/0/15,RSC1NATe0/10/0/15,Te,up,Available,Enlace 10G DWDM TIR3MU_G1/0/0 (Linea:11002588) - UPLINK AGN,NaN,revisar
OUTER CORE,RSC1NA,Cisco-ASR-9922,Te0/10/0/17,RSC1NATe0/10/0/17,Te,up,Available,Enlace 10G DWDM RAF3MU_G5/0/2 (Linea:11004568) - UPLINK AGN,NaN,revisar
OUTER CORE,RSC1NA,Cisco-ASR-9922,Te0/11/0/10,RSC1NATe0/11/0/10,Te,up,Available, ,NaN,revisar
OUTER CORE,RSC1NA,Cisco-ASR-9922,Te0/11/0/12,RSC1NATe0/11/0/12,Te,up,Available,Enlace 10G DWDM ESP3MU_G4/1/22 (Linea:15008916) - UPLINK AGN,NaN,revisar
OUTER CORE,RSC1NA,Cisco-ASR-9922,Te0/11/0/13,RSC1NATe0/11/0/13,Te,up,Available,Enlace 10G DWDM ESP3MU_G5/1/22 (Linea:15008917) - UPLINK AGN,NaN,revisar
OUTER CORE,RSC1NA,Cisco-ASR-9922,Te0/11/0/17,RSC1NATe0/11/0/17,Te,up,Available,Enlace 10G DWDM ESP3MU_G4/1/21 (Linea:15008918) - UPLINK AGN,NaN,revisar
OUTER CORE,RSC1NA,Cisco-ASR-9922,Te0/11/0/18,RSC1NATe0/11/0/18,Te,up,Available,Enlace 10G DWDM ESP3MU_G5/1/21 (Linea:15008919) - UPLINK AGN,NaN,revisar
OUTER CORE,RES1NA,Cisco-ASR-9922,Te0/0/0/5,RES1NATe0/0/0/5,Te,down,Active,Enlace 10G DWDM SPE2MU_G7/1/4 (Linea:13006543) - UPLINK AGN,Enlace 10G DWDM SPE2MU_G7/1/4 (Linea:13006543) - UPLINK AGN,revisar
OUTER CORE,RES1NA,Cisco-ASR-9922,Te0/0/0/7,RES1NATe0/0/0/7,Te,down,Active,Enlace 10G DWDM SLM1MU_G8/0/1 (Linea:13007322) - UPLINK AGN,Enlace 10G DWDM SLM1MU_G8/0/1 (Linea:13007322) - UPLINK AGN,revisar
OUTER CORE,RES1NA,Cisco-ASR-9922,Te0/0/0/8,RES1NATe0/0/0/8,Te,down,Active,Enlace 10G DWDM SPE2MU_G7/1/5 (Linea:13006544) - UPLINK AGN,Enlace 10G DWDM SPE2MU_G7/1/5 (Linea:13006544) - UPLINK AGN,revisar
OUTER CORE,RES1NA,Cisco-ASR-9922,Te0/0/0/10,RES1NATe0/0/0/10,Te,down,Active,Enlace 10G DWDM ORA3MU_G7/0/0 (Linea:13005765) - UPLINK AGN,Enlace 10G DWDM ORA3MU_G7/0/0 (Linea:13005765) - UPLINK AGN,revisar
OUTER CORE,RES1NA,Cisco-ASR-9922,Te0/0/0/12,RES1NATe0/0/0/12,Te,down,Active,Enlace 10G DWDM SLM1MU_G6/0/1 (Linea:13007320) - UPLINK AGN,Enlace 10G DWDM SLM1MU_G6/0/1 (Linea:13007320) - UPLINK AGN,revisar
OUTER CORE,RES1NA,Cisco-ASR-9922,Te0/0/0/15,RES1NATe0/0/0/15,Te,down,Active,Enlace 10G DWDM SPE2MU_G7/1/3 (Linea:13006542) - UPLINK AGN,Enlace 10G DWDM SPE2MU_G7/1/3 (Linea:13006542) - UPLINK AGN,revisar
OUTER CORE,RES1NA,Cisco-ASR-9922,Te0/0/0/18,RES1NATe0/0/0/18,Te,down,Active,Enlace 10G DWDM ORA3MU_G6/1/1 (Linea:13006557) - UPLINK AGN,Enlace 10G DWDM ORA3MU_G6/1/1 (Linea:13006557) - UPLINK AGN,revisar
OUTER CORE,RES1NA,Cisco-ASR-9922,Te0/0/0/19,RES1NATe0/0/0/19,Te,down,Active,Enlace 10G DWDM ORA3MU_G7/0/1 (Linea:13005766) - UPLINK AGN,Enlace 10G DWDM ORA3MU_G7/0/1 (Linea:13005766) - UPLINK AGN,revisar
OUTER CORE,RES1NA,Cisco-ASR-9922,Te0/0/0/22,RES1NATe0/0/0/22,Te,down,Active,Enlace 10G FO SLM1MU Gi6/0/0 (Linea: 13004064) - UPLINK AGN,Enlace 10G FO SLM1MU Gi6/0/0 (Linea: 13004064) - UPLINK AGN,revisar
OUTER CORE,RES1NA,Cisco-ASR-9922,Hu0/17/0/4,RES1NAHu0/17/0/4,Hu,down,Active,Enlace 100G DWDM PRS4MU_G4/0/0 (Linea:11005048) - UPLINK AGN,Enlace 100G DWDM PRS4MU_G4/0/0 (Linea:11005048) - UPLINK AGN,revisar
OUTER CORE,RES1NA,Cisco-ASR-9922,Hu0/18/0/5,RES1NAHu0/18/0/5,Hu,down,Active,Enlace 100G a TAR2MU Hu 5/0/0 (Linea:13005762) - UPLINK BBIP,Enlace 100G a TAR2MU Hu 5/0/0 (Linea:13005762) - UPLINK BBIP,revisar
OUTER CORE,ROC2.BEL1,Cisco-ASR-9922,Hu0/10/0/1,ROC2.BEL1Hu0/10/0/1,Hu,down,Active,Libre modulos opticos,NaN,revisar
