shelfNetworkRole,NE,shelfHardware,interface,Recurso,portBandwidth,EstadoRed,EstadoLisy,DescRed,DescLisy,EvEstado
OUTER CORE,BEL1NA,Cisco-ASR-9922,Te0/10/0/2,BEL1NATe0/10/0/2,Te,up,Active,Enalace 10G A STREAMER BELGRANO - CDN CISCO (Linea:15001798) Enlace Directo,Enalace 10G A STREAMER BELGRANO - CDN CISCO (Linea:15001798) Enlace Directo,ok
OUTER CORE,BEL1NA,Cisco-ASR-9922,Te0/10/0/3,BEL1NATe0/10/0/3,Te,up,Active,Enlace 10G DWDM CAP3MU_G3/0/11 (Linea:15008003) - UPLINK AGN,Enlace 10G DWDM CAP3MU_G3/0/11 (Linea:15008003) - UPLINK AGN,ok
OUTER CORE,BEL1NA,Cisco-ASR-9922,Te0/10/0/4,BEL1NATe0/10/0/4,Te,up,Active,Enlace 10G DWDM CAP3MU_G3/0/10 (Linea:15008002) - UPLINK AGN,Enlace 10G DWDM CAP3MU_G3/0/10 (Linea:15008002) - UPLINK AGN,ok
OUTER CORE,BEL1NA,Cisco-ASR-9922,Te0/10/0/6,BEL1NATe0/10/0/6,Te,up,Active,ENLACE-M 10G DWDM A MAT1NP Te0/0/0/0 (15003593) - UPLINK MOVIL-SPLIT,ENLACE-M 10G DWDM A MAT1NP Te0/0/0/0 (15003593) - UPLINK MOVIL-SPLIT,ok
OUTER CORE,BEL1NA,Cisco-ASR-9922,Te0/10/0/7,BEL1NATe0/10/0/7,Te,up,Active,Enlace 10G A CDN CISCO (Linea:15001765) - Enlace Directo,Enlace 10G A CDN CISCO (Linea:15001765) - Enlace Directo,ok
OUTER CORE,BEL1NA,Cisco-ASR-9922,Te0/10/0/8,BEL1NATe0/10/0/8,Te,up,Active,Enlace 10G NOG1MU_Te0/1/1/0 (Linea:11004924) - UPLINK AGN,Enlace 10G NOG1MU_Te0/1/1/0 (Linea:11004924) - UPLINK AGN,ok
OUTER CORE,BEL1NA,Cisco-ASR-9922,Te0/10/0/9,BEL1NATe0/10/0/9,Te,up,Active,Enlace 10G NOG1MU_Te0/1/1/1 (Linea:11004925) - UPLINK AGN,Enlace 10G NOG1MU_Te0/1/1/1 (Linea:11004925) - UPLINK AGN,ok
OUTER CORE,BEL1NA,Cisco-ASR-9922,Te0/10/0/10,BEL1NATe0/10/0/10,Te,up,Active,Enlace 10G NOG1MU_Te0/1/1/2 (Linea:11004926) - UPLINK AGN,Enlace 10G NOG1MU_Te0/1/1/2 (Linea:11004926) - UPLINK AGN,ok
OUTER CORE,BEL1NA,Cisco-ASR-9922,Te0/10/0/11,BEL1NATe0/10/0/11,Te,up,Active,Enlace 10G DWDM CDI3MU_G7/0/1 (Linea:11004736) - UPLINK AGN,Enlace 10G DWDM CDI3MU_G7/0/1 (Linea:11004736) - UPLINK AGN,ok
OUTER CORE,BEL1NA,Cisco-ASR-9922,Te0/10/0/12,BEL1NATe0/10/0/12,Te,up,Active,Enlace 10G DWDM CDI3MU_G5/0/4 (Linea:11004737) - UPLINK AGN,Enlace 10G DWDM CDI3MU_G5/0/4 (Linea:11004737) - UPLINK AGN,ok
OUTER CORE,BEL1NA,Cisco-ASR-9922,Te0/10/0/13,BEL1NATe0/10/0/13,Te,up,Active,TRK:ENLACE:ROA1.RET1 (xe-4/1/1) (32BEL10 16/2/C8) Linea 15019300,Conexion a ROA1.RET1 xe-4/1/1 Linea	15019300,ok
OUTER CORE,BEL1NA,Cisco-ASR-9922,Te0/10/0/14,BEL1NATe0/10/0/14,Te,up,Active,Enlace 10G DWDM COL2MU_G5/1/0 (Linea:11004947) - UPLINK AGN,Enlace 10G DWDM COL2MU_G5/1/0 (Linea:11004947) - UPLINK AGN,ok
OUTER CORE,BEL1NA,Cisco-ASR-9922,Te0/10/0/17,BEL1NATe0/10/0/17,Te,up,Active,TRK:ENLACE:ROA1.CEN1 (xe-9/2/2) - Linea: 15019353,20-ME-TRA-A-UP-ROA1.CEN1-Ed.01. Rehoming Centro 120gb.(L=15009288),ok
OUTER CORE,BEL1NA,Cisco-ASR-9922,Te0/10/0/18,BEL1NATe0/10/0/18,Te,up,Active,Enlace 10G DWDM GAR2MU_G5/0/5 (Linea:15008082) - UPLINK AGN,Enlace 10G DWDM GAR2MU_G5/0/5 (Linea:15008082) - UPLINK AGN,ok
OUTER CORE,BEL1NA,Cisco-ASR-9922,Te0/10/1/0,BEL1NATe0/10/1/0,Te,up,Active,Enlace 10G DWDM GYU3MU_G6/0/0 (Linea:11003301) - UPLINK UPE (88BEL04_G20/8),Enlace 10G DWDM GYU3MU_G6/0/0 (Linea:11003301) - UPLINK UPE (88BEL04_G20/8),ok
OUTER CORE,BEL1NA,Cisco-ASR-9922,Te0/10/1/1,BEL1NATe0/10/1/1,Te,up,Active,Enlace 10G DWDM PAR4MU_G1/0/1 (Linea:11002250) - UPLINK AGN,Enlace 10G DWDM PAR4MU_G1/0/1 (Linea:11002250) - UPLINK AGN,ok
OUTER CORE,BEL1NA,Cisco-ASR-9922,Te0/10/1/2,BEL1NATe0/10/1/2,Te,up,Active,Enlace 10G DWDM CDI3MU_G1/0/1 (Linea:11002482) - UPLINK AGN,Enlace 10G DWDM CDI3MU_G1/0/1 (Linea:11002482) - UPLINK AGN,ok
OUTER CORE,BEL1NA,Cisco-ASR-9922,Te0/10/1/3,BEL1NATe0/10/1/3,Te,up,Active,GYU3MU_G8/0/0 Linea:11001956,GYU3MU_G8/0/0 Linea:11001956,ok
OUTER CORE,BEL1NA,Cisco-ASR-9922,Te0/10/1/4,BEL1NATe0/10/1/4,Te,up,Active,TRK:ENLACE:ROA1.RET1 (xe-4/2/1) (32BEL10 16/2/C1) Linea 15019293,Conexion a ROA1.RET1 xe-4/2/1 Linea 15019293,ok
OUTER CORE,BEL1NA,Cisco-ASR-9922,Te0/10/1/6,BEL1NATe0/10/1/6,Te,up,Active,Enlace 10G DWDM A TNN1MU TE0/0/1/0 (Linea 15007987) UPLINK AGN,Enlace 10G DWDM A TNN1MU TE0/0/1/0 (Linea 15007987) UPLINK AGN,ok
OUTER CORE,BEL1NA,Cisco-ASR-9922,Te0/10/1/7,BEL1NATe0/10/1/7,Te,up,Active,Enlace 10G DWDM A TNN1MU TE0/0/1/1 (Linea 15007988) UPLINK AGN,Enlace 10G DWDM A TNN1MU TE0/0/1/1 (Linea 15007988) UPLINK AGN,ok
OUTER CORE,BEL1NA,Cisco-ASR-9922,Te0/10/1/8,BEL1NATe0/10/1/8,Te,up,Active,Enlace 10G DWDM A TNN1MU TE0/0/1/2 (Linea 15007989) UPLINK AGN,Enlace 10G DWDM A TNN1MU TE0/0/1/2 (Linea 15007989) UPLINK AGN,ok
OUTER CORE,BEL1NA,Cisco-ASR-9922,Te0/10/1/9,BEL1NATe0/10/1/9,Te,up,Active,TRK:ENLACE:ROA1.RET1 (xe-4/2/3) (32BEL10 16/2/C2) Linea 15019294,Conexion a ROA1.RET1 xe-4/2/3	Linea 15019294,ok
OUTER CORE,BEL1NA,Cisco-ASR-9922,Te0/10/1/10,BEL1NATe0/10/1/10,Te,up,Active,TRK:ENLACE:ROA1.RET1 (xe-9/1/2) (32BEL10 16/2/C3) Linea 15019295,Conexion a ROA1.RET1 xe-9/1/2	Linea15019295,ok
OUTER CORE,BEL1NA,Cisco-ASR-9922,Te0/10/1/11,BEL1NATe0/10/1/11,Te,up,Active,TRK:ENLACE:ROA1.RET1 (xe-9/1/3) (32BEL10 16/2/C4) Linea 15019296,Conexión a ROA1.RET1 xe-9/1/3	Linea 15019296,ok
OUTER CORE,BEL1NA,Cisco-ASR-9922,Te0/10/1/12,BEL1NATe0/10/1/12,Te,up,Active,TRK:ENLACE:ROA1.RET1 (xe-9/2/0) (32BEL10 16/2/C5) Linea 15019297,Conexion a ROA1.RET1xe-9/2/0 Linea 15019297,ok
OUTER CORE,BEL1NA,Cisco-ASR-9922,Te0/10/1/13,BEL1NATe0/10/1/13,Te,up,Active,TRK:ENLACE:ROA1.RET1 (xe-9/2/1) (32BEL10 16/2/C6) Linea 15019298,Conexion a ROA1.RET1 xe-9/2/1	L15019298,ok
OUTER CORE,BEL1NA,Cisco-ASR-9922,Te0/10/1/14,BEL1NATe0/10/1/14,Te,up,Active,TRK:ENLACE:ROA1.CEN1 (xe-9/2/1) - Linea: 15019352,20-ME-TRA-A-UP-ROA1.CEN1-Ed.01. Rehoming Centro 120gb.(L=15009288),ok
OUTER CORE,BEL1NA,Cisco-ASR-9922,Te0/10/1/18,BEL1NATe0/10/1/18,Te,up,Active,Enlace 10G DWDM GLY2MU_G7/0/0 (Linea:11005352) - UPLINK AGN,Enlace 10G DWDM GLY2MU_G7/0/0 (Linea:11005352) - UPLINK AGN,ok
OUTER CORE,BEL1NA,Cisco-ASR-9922,Te0/10/1/19,BEL1NATe0/10/1/19,Te,up,Active,Enlace 10G DWDM GLY2MU_G7/0/1 (Linea:11005353)-UPLINK AGN,Enlace 10G DWDM GLY2MU_G7/0/1 (Linea:11005353)-UPLINK AGN,ok
OUTER CORE,BEL1NA,Cisco-ASR-9922,Te0/11/0/0,BEL1NATe0/11/0/0,Te,up,Active,Enlace 10G DWDM CAP3MU_G3/0/0 (Linea:15009128) - UPLINK AGN,UPLINK DE TRJ3MU 0/10/0/15 Linea 15009128,ok
OUTER CORE,BEL1NA,Cisco-ASR-9922,Te0/11/0/1,BEL1NATe0/11/0/1,Te,up,Active,Enlace 10G SNG2MU_Te0/4/0/1 (Linea:11005508) - UPLINK AGN,Enlace 10G SNG2MU_Te0/4/0/1 (Linea:11005508) - UPLINK AGN,ok
OUTER CORE,BEL1NA,Cisco-ASR-9922,Te0/11/0/2,BEL1NATe0/11/0/2,Te,up,Active,Enlace 10G DWDM CAP3MU_G4/0/2 (Linea:15009129) - UPLINK AGN,UPLNIK DE CAP3MU 4/0/2 Linea 15009129,ok
OUTER CORE,BEL1NA,Cisco-ASR-9922,Te0/11/0/6,BEL1NATe0/11/0/6,Te,up,Active,Enlace 10G DWDM VUG2MU_G5/1/1 (Linea:11005506) - UPLINK AGN,Enlace 10G DWDM VUG2MU_G5/1/1 (Linea:11005506) - UPLINK AGN,ok
OUTER CORE,BEL1NA,Cisco-ASR-9922,Te0/11/0/7,BEL1NATe0/11/0/7,Te,up,Active,ENLACE-M 10G DWDM A ANI1NP Te0/0/0/0 (15003542) - UPLINK MOVIL-SPLIT,ENLACE-M 10G DWDM A ANI1NP Te0/0/0/0 (15003542) - UPLINK MOVIL-SPLIT,ok
OUTER CORE,BEL1NA,Cisco-ASR-9922,Te0/11/0/8,BEL1NATe0/11/0/8,Te,up,Active,Enalace 10G A STREAMER BELGRANO - CDN CISCO (Linea:15003376) Enlace Directo,Enalace 10G A STREAMER BELGRANO - CDN CISCO (Linea:15003376) Enlace Directo,ok
OUTER CORE,BEL1NA,Cisco-ASR-9922,Te0/11/0/10,BEL1NATe0/11/0/10,Te,up,Active,Enlace 10G DWDM GYU3MU_G3/0/0 (Linea:11003651) - UPLINK UPE (88BEL04_G21/1),Enlace 10G DWDM GYU3MU_G3/0/0 (Linea:11003651) - UPLINK UPE (88BEL04_G21/1),ok
OUTER CORE,BEL1NA,Cisco-ASR-9922,Te0/11/0/11,BEL1NATe0/11/0/11,Te,up,Active,Enlace 10G DWDM CPO2MU_G5/1/0 (Linea:11004845) - UPLINK AGN,Enlace 10G DWDM CPO2MU_G5/1/0 (Linea:11004845) - UPLINK AGN,ok
OUTER CORE,BEL1NA,Cisco-ASR-9922,Te0/11/0/13,BEL1NATe0/11/0/13,Te,up,Active,Enlace 10G DWDM VIC2MU_G6/0/0 (Linea:11004642) - UPLINK AGN,Enlace 10G DWDM VIC2MU_G6/0/0 (Linea:11004642) - UPLINK AGN,ok
OUTER CORE,BEL1NA,Cisco-ASR-9922,Te0/11/0/14,BEL1NATe0/11/0/14,Te,up,Active,Enlace 10G DWDM GAR2MU_G5/0/4 (Linea:15008093) - UPLINK AGN,Enlace 10G DWDM GAR2MU_G5/0/4 (Linea:15008093) - UPLINK AGN,ok
OUTER CORE,BEL1NA,Cisco-ASR-9922,Te0/11/1/0,BEL1NATe0/11/1/0,Te,up,Active,Enlace 10G DWDM ZAR3MU_G3/1/5 (Linea:15009076) - UPLINK AGN,NaN,ok
OUTER CORE,BEL1NA,Cisco-ASR-9922,Te0/11/1/1,BEL1NATe0/11/1/1,Te,up,Active,Enlace 10G DWDM ZAR3MU_G6/1/4 (Linea:15009077) - UPLINK AGN,NaN,ok
OUTER CORE,BEL1NA,Cisco-ASR-9922,Te0/11/1/2,BEL1NATe0/11/1/2,Te,up,Active,Enlace 10G DWDM ZAR3MU_G6/1/5 (Linea:15009078) - UPLINK AGN,NaN,ok
OUTER CORE,BEL1NA,Cisco-ASR-9922,Hu0/13/0/4,BEL1NAHu0/13/0/4,Hu,up,Active,ENLACE 100G a BELCDN01 Hu0/0/1/0 - Linea: 15008277,ENLACE 100G a BELCDN01 Hu0/0/1/0 - Linea: 15008277,ok
OUTER CORE,BEL1NA,Cisco-ASR-9922,Hu0/13/0/5,BEL1NAHu0/13/0/5,Hu,up,Active,ENLACE 100G a BELCDN02 Hu0/0/1/0 - Linea: 15008280,ENLACE 100G a BELCDN02 Hu0/0/1/0 - Linea: 15008280,ok
OUTER CORE,BEL1NA,Cisco-ASR-9922,Hu0/13/0/7,BEL1NAHu0/13/0/7,Hu,up,Active,ENLACE 100G a MUNCDN01 Hu0/0/1/3 - Linea: 15008332,ENLACE 100G a MUNCDN01 Hu0/0/1/3 - Linea: 15008332,ok
OUTER CORE,BEL1NA,Cisco-ASR-9922,Hu0/14/0/0,BEL1NAHu0/14/0/0,Hu,up,Active,Enlace 100G DWDM CHU2MU_100G3/0/0 (Linea:15007834) - UPLINK AGN,Enlace 100G NN A IRD1NA Hu0/3/0/1 (Linea:15003692) - UPLINK BBIP,ok
OUTER CORE,BEL1NA,Cisco-ASR-9922,Hu0/14/0/4,BEL1NAHu0/14/0/4,Hu,up,Active,ENLACE 100G a BELCDN01 Hu0/0/1/1 - Linea: 15008278,ENLACE 100G a BELCDN01 Hu0/0/1/1 - Linea: 15008278,ok
OUTER CORE,BEL1NA,Cisco-ASR-9922,Hu0/14/0/5,BEL1NAHu0/14/0/5,Hu,up,Active,ENLACE 100G a BELCDN02 Hu0/0/1/1 - Linea: 15008281,ENLACE 100G a BELCDN02 Hu0/0/1/1 - Linea: 15008281,ok
OUTER CORE,BEL1NA,Cisco-ASR-9922,Hu0/14/0/7,BEL1NAHu0/14/0/7,Hu,up,Active,ENLACE 100G a MUNCDN02 Hu0/0/1/3 - Linea: 15008334,ENLACE 100G a MUNCDN02 Hu0/0/1/3 - Linea: 15008334,ok
OUTER CORE,BEL1NA,Cisco-ASR-9922,Hu0/15/0/0,BEL1NAHu0/15/0/0,Hu,up,Active,Enlace 100G FO MUN4MU_G10/1/0 (Linea:15009184) - UPLINK AGN,15009216,ok
OUTER CORE,BEL1NA,Cisco-ASR-9922,Hu0/15/0/2,BEL1NAHu0/15/0/2,Hu,up,Active,TRK:ENLACE:IC1.HOR1 (100GE9/0/0) (32BEL03 3/15/C2) Linea:15008585,TRK:ENLACE:IC1.HOR1 (100GE9/0/0) (32BEL03 3/15/C2) Linea:15008585,ok
OUTER CORE,BEL1NA,Cisco-ASR-9922,Hu0/15/0/3,BEL1NAHu0/15/0/3,Hu,up,Active,TRK:ENLACE:IC1.HOR1 (100GE9/0/1) (32BEL03 3/15/C1) Linea:15008555,TRK:ENLACE:IC1.HOR1 (100GE9/0/1) (32BEL03 3/15/C1) Linea:15008555,ok
OUTER CORE,BEL1NA,Cisco-ASR-9922,Hu0/15/0/4,BEL1NAHu0/15/0/4,Hu,up,Active,TRK:ENLACE:IC1.HOR1 (100GE9/0/2) (32BEL03 3/9/C1) Linea:15008586,TRK:ENLACE:IC1.HOR1 (100GE9/0/2) (32BEL03 3/9/C1) Linea:15008586,ok
OUTER CORE,BEL1NA,Cisco-ASR-9922,Hu0/15/0/5,BEL1NAHu0/15/0/5,Hu,up,Active,TRK:ENLACE:IC1.HOR1 (100GE9/0/3) (32BEL03 2/16/C1) Linea:15008587,TRK:ENLACE:IC1.HOR1 (100GE9/0/3) (32BEL03 2/16/C1) Linea:15008587,ok
OUTER CORE,BEL1NA,Cisco-ASR-9922,Hu0/15/0/7,BEL1NAHu0/15/0/7,Hu,up,Active,Enlace default ESC3MU_G3/0/0 (Linea:15008420) - UPLINK AGN,Enlace default ESC3MU_G3/0/0 (Linea:15008420) - UPLINK AGN,ok
OUTER CORE,BEL1NA,Cisco-ASR-9922,Hu0/16/0/0,BEL1NAHu0/16/0/0,Hu,up,Active,Enlace 100G DWDM BLG3MU_G13/0/0 (Linea:15008253) - UPLINK AGN,Enlace 100G DWDM BLG3MU_G13/0/0 (Linea:15008253) - UPLINK AGN,ok
OUTER CORE,BEL1NA,Cisco-ASR-9922,Hu0/16/0/1,BEL1NAHu0/16/0/1,Hu,up,Active,Enlace 100G DWDM SFE4MU_G4/0/0 (Linea:11005043) - UPLINK AGN,Enlace 100G DWDM SFE4MU_G4/0/0 (Linea:11005043) - UPLINK AGN,ok
OUTER CORE,BEL1NA,Cisco-ASR-9922,Hu0/16/0/2,BEL1NAHu0/16/0/2,Hu,up,Active,Enlace 100G DWDM ALV3MU_G3/0/0 (Linea:15008165) - UPLINK AGN,Enlace 100G DWDM ALV3MU_G3/0/0 (Linea:15008165) - UPLINK AGN,ok
OUTER CORE,BEL1NA,Cisco-ASR-9922,Hu0/16/0/3,BEL1NAHu0/16/0/3,Hu,up,Active,Enlace 100G DWDM LOP4MU_G3/0/0 (Linea:15008101) - UPLINK AGN,Enlace 100G DWDM LOP4MU_G3/0/0 (Linea:15008101) - UPLINK AGN,ok
OUTER CORE,BEL1NA,Cisco-ASR-9922,Hu0/16/0/4,BEL1NAHu0/16/0/4,Hu,up,Active,Enlace 100G DWDM NOA3MU_G6/0/0 (Linea:15008204) - UPLINK AGN,Enlace 100G DWDM NOA3MU_G6/0/0 (Linea:15008204) - UPLINK AGN,ok
OUTER CORE,BEL1NA,Cisco-ASR-9922,Hu0/16/0/5,BEL1NAHu0/16/0/5,Hu,up,Active,Enlace 100G DWDM OLV3MU_G10/0/0 (Linea:15008206) - UPLINK AGN,Enlace 100G DWDM OLV3MU_G10/0/0 (Linea:15008206) - UPLINK AGN,ok
OUTER CORE,BEL1NA,Cisco-ASR-9922,Hu0/16/0/6,BEL1NAHu0/16/0/6,Hu,up,Active,Enlace default SIS3MU_G11/1/0 (Linea:15008212) - UPLINK AGN,Enlace default SIS3MU_G11/1/0 (Linea:15008212) - UPLINK AGN,ok
OUTER CORE,BEL1NA,Cisco-ASR-9922,Hu0/16/0/7,BEL1NAHu0/16/0/7,Hu,up,Active,Enlace 100G DWDM SAM3MU_G2/0/0 (Linea:15007826) - UPLINK AGN,Enlace 100G DWDM SAM3MU_G2/0/0 (Linea:15007826) - UPLINK AGN,ok
OUTER CORE,BEL1NA,Cisco-ASR-9922,Hu0/17/0/2,BEL1NAHu0/17/0/2,Hu,up,Active,TRK:ENLACE:IC1.HOR1 (100GE9/1/6) (98BEL10 2/1) Linea:15009094,NaN,ok
OUTER CORE,BEL1NA,Cisco-ASR-9922,Hu0/17/0/3,BEL1NAHu0/17/0/3,Hu,up,Active,TRK:ENLACE:IC1.HOR1 (100GE9/1/7) (98BEL10 2/2) Linea:15009095,NaN,ok
OUTER CORE,BEL1NA,Cisco-ASR-9922,Hu0/17/0/4,BEL1NAHu0/17/0/4,Hu,up,Active,TRK:ENLACE:IC1.HOR1 (100GE9/1/8) (98BEL10 3/1) Linea:15009096,NaN,ok
OUTER CORE,BEL1NA,Cisco-ASR-9922,Hu0/17/0/5,BEL1NAHu0/17/0/5,Hu,up,Active,TRK:ENLACE:IC1.HOR1 (100GE9/1/9) (98BEL10 3/2) Linea:15009097,NaN,ok
OUTER CORE,BEL1NA,Cisco-ASR-9922,Hu0/17/0/6,BEL1NAHu0/17/0/6,Hu,up,Active,TRK:ENLACE:IC1.HOR1 (100GE9/1/10) (98BEL10 1/1) Linea:15009098,NaN,ok
OUTER CORE,BEL1NA,Cisco-ASR-9922,Hu0/17/0/7,BEL1NAHu0/17/0/7,Hu,up,Active,TRK:ENLACE:ROA1.VCR1 - et-2/1/2 - 32BEL10 1/17/C2 ,ENLACE ROA1.VCR1-BEL1NA (L=15009294),ok
OUTER CORE,BEL1NA,Cisco-ASR-9922,Hu0/18/0/4,BEL1NAHu0/18/0/4,Hu,up,Active,Enlace 100G DWDM BBL3MU_G2/0/0 (Linea:15009140) - UPLINK AGN,Enlace 100G DWDM BBL3MU_G2/0/0 (Linea:15009140) - UPLINK AGN,ok
OUTER CORE,BEL1NA,Cisco-ASR-9922,Hu0/18/0/6,BEL1NAHu0/18/0/6,Hu,up,Active,TRK:ENLACE:ROA1.CEN1 (et-9/3/0) - Linea: 15009288,20-ME-TRA-A-UP-ROA1.CEN1-Ed.01. Rehoming Centro 120gb.(L=15009288),ok
OUTER CORE,BEL1NA,Cisco-ASR-9922,Hu0/19/0/0,BEL1NAHu0/19/0/0,Hu,up,Active,Enlace 100G NN A BEL1MB Hu0/3/0/0 (Linea:15033691) - UPLINK BBIP,Enlace 100G NN A BEL1MB Hu0/3/0/0 (Linea:15033691) - UPLINK BBIP,ok
OUTER CORE,BEL1NA,Cisco-ASR-9922,Hu0/19/0/1,BEL1NAHu0/19/0/1,Hu,up,Active,Enlace 100G DWDM BAL4MU_G4/1/0 (Linea:15007832) - UPLINK AGN,Enlace 100G DWDM BAL4MU_G4/1/0 (Linea:15007832) - UPLINK AGN,ok
OUTER CORE,BEL1NA,Cisco-ASR-9922,Hu0/19/0/2,BEL1NAHu0/19/0/2,Hu,up,Active,Enlace 100G DWDM SFR3MU_G6/0/0 (Linea:15007828) - UPLINK AGN,Enlace 100G DWDM SFR3MU_G6/0/0 (Linea:15007828) - UPLINK AGN,ok
OUTER CORE,BEL1NA,Cisco-ASR-9922,Hu0/19/0/3,BEL1NAHu0/19/0/3,Hu,up,Active,Enlace 100G DWDM CAS4MU_G2/0/0 (Linea:15007830) - UPLINK AGN,Enlace 100G DWDM CAS4MU_G2/0/0 (Linea:15007830) - UPLINK AGN,ok
OUTER CORE,BEL1NA,Cisco-ASR-9922,Hu0/19/0/4,BEL1NAHu0/19/0/4,Hu,up,Active,Enlace 100G DWDM COS3MU_G2/1/0 (Linea:15007836) - UPLINK AGN,Enlace 100G DWDM COS3MU_G2/1/0 (Linea:15007836) - UPLINK AGN,ok
OUTER CORE,BEL1NA,Cisco-ASR-9922,Hu0/19/0/5,BEL1NAHu0/19/0/5,Hu,up,Active,Enlace 100G CDI4MU_Hu0/5/1/0 (Linea:11004989) - UPLINK AGN,Enlace 100G CDI4MU_Hu0/5/1/0 (Linea:11004989) - UPLINK AGN,ok
OUTER CORE,BEL1NA,Cisco-ASR-9922,Hu0/19/0/6,BEL1NAHu0/19/0/6,Hu,up,Active,Enlace 100G DWDM MRT3MU_G2/0/0 (Linea:15008032) - UPLINK AGN,Enlace 100G DWDM MRT3MU_G2/0/0 (Linea:15008032) - UPLINK AGN,ok
OUTER CORE,BEL1NA,Cisco-ASR-9922,Hu0/19/0/7,BEL1NAHu0/19/0/7,Hu,up,Active,Enlace 100G GYU4MU_Hu0/5/1/0 (Linea:11005002) - UPLINK AGN,Enlace 100G GYU4MU_Hu0/5/1/0 (Linea:11005002) - UPLINK AGN,ok
OUTER CORE,BUA1NA,Cisco-ASR-9922,Te0/0/0/5,BUA1NATe0/0/0/5,Te,up,Active,Enlace 10G a CCP1MB Te0/0/1/1 (Linea:13003934) - UPLINK BBIP,Enlace 10G a CCP1MB Te0/0/1/1 (Linea:13003934) - UPLINK BBIP,ok
OUTER CORE,BUA1NA,Cisco-ASR-9922,Te0/0/0/6,BUA1NATe0/0/0/6,Te,up,Active,Enlace 10G FO JUD2MU_G5/1/0 (Linea:13006484) - UPLINK AGN,Enlace 10G FO JUD2MU_G5/1/0 (Linea:13006484) - UPLINK AGN,ok
OUTER CORE,BUA1NA,Cisco-ASR-9922,Te0/0/0/7,BUA1NATe0/0/0/7,Te,up,Active,Enlace 10G DWDM JUD2MU_G5/1/1 (Linea:13006485) - UPLINK AGN,Enlace 10G DWDM JUD2MU_G5/1/1 (Linea:13006485) - UPLINK AGN,ok
OUTER CORE,BUA1NA,Cisco-ASR-9922,Te0/0/0/8,BUA1NATe0/0/0/8,Te,up,Active,INT  FO  10G  ACN2MU  Gi5/1/0  13006488  OCORE-EDGE ,INT,ok
OUTER CORE,BUA1NA,Cisco-ASR-9922,Te0/0/0/9,BUA1NATe0/0/0/9,Te,up,Active,INT  FO  10G  ACN2MU  Gi5/1/1  13006489  OCORE-EDGE ,INT,ok
OUTER CORE,BUA1NA,Cisco-ASR-9922,Te0/0/0/13,BUA1NATe0/0/0/13,Te,up,Active,Enlace 10G a CCP1MB Te0/1/0/0 (Linea:9005078) - UPLINK BBIP,Enlace 10G a CCP1MB Te0/1/0/0 (Linea:9005078) - UPLINK BBIP,ok
OUTER CORE,BUA1NA,Cisco-ASR-9922,Te0/0/0/14,BUA1NATe0/0/0/14,Te,up,Active,Enlace 10G FO BMO2MU_G5/1/0 (Linea:13006462) - UPLINK AGN,Enlace 10G FO BMO2MU_G5/1/0 (Linea:13006462) - UPLINK AGN,ok
OUTER CORE,BUA1NA,Cisco-ASR-9922,Te0/0/0/15,BUA1NATe0/0/0/15,Te,up,Active,Enlace 10G FO BMO2MU_G5/1/1 (Linea:13006463) - UPLINK AGN,Enlace 10G FO BMO2MU_G5/1/1 (Linea:13006463) - UPLINK AGN,ok
OUTER CORE,BUA1NA,Cisco-ASR-9922,Te0/0/0/16,BUA1NATe0/0/0/16,Te,up,Active,Enlace 10G TVJ2MU_Te0/4/1/0 (Linea:13006498) - UPLINK AGN,Enlace 10G TVJ2MU_Te0/4/1/0 (Linea:13006498) - UPLINK AGN,ok
OUTER CORE,BUA1NA,Cisco-ASR-9922,Te0/0/0/17,BUA1NATe0/0/0/17,Te,up,Active,Enlace 10G TVJ2MU_Te0/4/1/1 (Linea:13006499) - UPLINK AGN,Enlace 10G TVJ2MU_Te0/4/1/1 (Linea:13006499) - UPLINK AGN,ok
OUTER CORE,BUA1NA,Cisco-ASR-9922,Te0/0/0/18,BUA1NATe0/0/0/18,Te,up,Active,INT  FO  10G  MAN2MU  Te0/4/1/0  13006502  OCORE-EDGE ,INT,ok
OUTER CORE,BUA1NA,Cisco-ASR-9922,Te0/0/0/19,BUA1NATe0/0/0/19,Te,up,Active,INT  FO  10G  MAN2MU  Te0/4/1/1  13006503  OCORE-EDGE ,INT,ok
OUTER CORE,BUA1NA,Cisco-ASR-9922,Te0/0/0/21,BUA1NATe0/0/0/21,Te,up,Active,Enlace 10G DWDM SEZ1MU_G8/0/0 (Linea:13002092) - UPLINK AGN,Enlace 10G DWDM SEZ1MU_G8/0/0 (Linea:13002092) - UPLINK AGN,ok
OUTER CORE,BUA1NA,Cisco-ASR-9922,Te0/0/0/22,BUA1NATe0/0/0/22,Te,up,Active,Enlace 10G NN A SEZ1MU Te4/0/2 (Linea:9005112) - UPLINK BBI,Enlace 10G NN A SEZ1MU Te4/0/2 (Linea:9005112) - UPLINK BBI,ok
OUTER CORE,BUA1NA,Cisco-ASR-9922,Te0/0/0/23,BUA1NATe0/0/0/23,Te,up,Active,Enlace 10G NN A SEZ1MU Te4/0/1 (Linea:9005089) - UPLINK BBI,Enlace 10G NN A SEZ1MU Te4/0/1 (Linea:9005089) - UPLINK BBI,ok
